,ID,CITY,COUN,SUBJ,SEX,AGE,RELI,PRAC,FOCC,MOCC,FIEL,EMOT,WHEN,LONG,INTS,ERGO,TROPHO,TEMPER,EXPRES,MOVE,EXP1,EXP2,EXP10,PARAL,CON,EXPC,PLEA,PLAN,FAIR,CAUS,COPING,MORL,SELF,RELA,VERBAL,NEUTRO,affect,Field3,Field2,MYKEY,text,STATE,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50
3109,301023,1,30,23,2,18,8,0,4,7,1,3,1,3,3,3,0,2,1,1,0,0,1,1,1,1,3,3,3,3,5,2,3,3,0,0,anger,3,3,3010233,Insulted by the class leader.,1,,,,,,,,,
3110,301023,1,30,23,2,18,8,0,4,7,1,4,2,4,2,0,1,0,1,0,0,0,0,0,2,2,3,2,1,2,5,1,2,3,2,1,sadness,4,2,3010234,Saying goodbye to a friend.,1,,,,,,,,,
3111,301023,1,30,23,2,18,8,0,4,7,1,5,1,1,3,0,1,0,1,1,0,0,0,0,2,1,3,2,1,4,4,1,2,2,0,1,disgust,1,3,3010235,Saw a dead rat on the street.,1,,,,,,,,,
3112,301024,1,30,24,1,21,8,0,7,5,8,2,3,4,3,0,1,1,0,0,0,0,0,0,3,1,3,3,1,4,5,1,1,3,0,1,fear,4,3,3010242,Got ill.,1,,,,,,,,,
3113,301024,1,30,24,1,21,8,0,7,5,8,3,3,1,2,2,0,0,1,0,0,0,0,0,3,1,3,2,1,1,5,1,1,2,0,0,anger,1,2,3010243,Tripped on a busy street.,1,,,,,,,,,
3114,301024,1,30,24,1,21,8,0,7,5,8,4,1,2,4,3,1,0,2,0,0,1,0,0,1,1,3,2,3,3,1,3,2,3,0,2,sadness,2,4,3010244,A child beaten up by his mother.,1,,,,,,,,,
3115,301024,1,30,24,1,21,8,0,7,5,8,5,3,1,3,1,1,0,1,0,0,0,0,0,1,2,3,3,1,1,5,1,3,2,0,1,disgust,1,3,3010245,First anatomy lesson.,1,,,,,,,,,
3116,301025,1,30,25,1,20,8,0,2,2,1,2,2,1,4,3,0,1,3,1,0,0,0,0,1,1,3,2,1,4,5,1,2,2,1,0,fear,1,4,3010252,Saw a snake unexpectedly.,1,,,,,,,,,
3117,301025,1,30,25,1,20,8,0,2,2,1,3,1,1,4,3,0,2,1,1,0,0,0,0,1,2,3,2,1,3,4,1,2,2,0,0,anger,1,4,3010253,Seeing this badly made questionnaire.,1,,,,,,,,,
3118,301025,1,30,25,1,20,8,0,2,2,1,4,1,2,3,0,0,0,0,0,0,0,0,0,1,2,2,2,1,3,4,1,2,2,0,0,sadness,2,3,3010254,You ignored the fact that we could not hear you at the back.,1,,,,,,,,,
3119,301025,1,30,25,1,20,8,0,2,2,1,5,1,3,3,0,1,0,1,0,0,0,0,0,1,1,3,2,3,3,1,3,2,2,3,1,disgust,3,3,3010255,Dead rat in the kitchen of the university.,1,,,,,,,,,
3120,301026,1,30,26,1,21,8,0,6,6,8,2,1,1,4,3,1,1,4,1,0,0,0,0,1,1,3,2,2,2,5,1,2,2,1,1,fear,1,4,3010262,Someone frightened me in the dark.,1,,,,,,,,,
3121,301026,1,30,26,1,21,8,0,6,6,8,3,1,2,3,1,0,0,1,0,0,0,0,0,1,2,3,3,3,3,1,3,2,2,0,0,anger,2,3,3010263,People having a football match outside the window during the á lecture.,1,,,,,,,,,
3122,301026,1,30,26,1,21,8,0,6,6,8,4,1,4,3,0,0,0,0,0,0,0,0,0,1,2,3,3,3,3,1,3,2,2,0,0,sadness,4,3,3010264,China can not even give you good sound systems for an open á lecture.,1,,,,,,,,,
3123,301026,1,30,26,1,21,8,0,6,6,8,5,2,1,3,0,1,0,0,0,0,0,0,0,1,1,3,3,3,2,5,2,2,3,0,1,disgust,1,3,3010265,People talking in an important lecture.,1,,,,,,,,,
3124,301027,1,30,27,1,21,8,0,6,6,1,2,2,1,4,2,0,1,0,1,0,0,0,0,1,1,3,2,1,4,1,1,2,2,0,0,fear,1,4,3010272,Heard some ghost-like noise at night.,1,,,,,,,,,
3125,301027,1,30,27,1,21,8,0,6,6,1,3,1,4,3,3,0,2,1,1,0,0,0,0,1,1,3,2,3,3,5,3,2,3,3,0,anger,4,3,3010273,A father helping his kid to fight other kids.,1,,,,,,,,,
3126,301027,1,30,27,1,21,8,0,6,6,1,4,3,4,3,0,1,0,2,0,0,1,0,0,1,1,3,2,3,4,1,1,2,3,0,2,sadness,4,3,3010274,A father of 4 children killed in an accident.,1,,,,,,,,,
3127,201118,1,20,118,1,21,2,1,8,8,8,5,1,3,3,0,0,1,1,0,0,0,1,0,3,1,2,2,1,3,1,2,2,1,0,0,disgust,3,3,2011185,When junior doctors returned to work after bunking them.,1,,,,,,,,,
3128,201119,1,20,119,2,19,2,1,5,1,8,2,2,1,3,3,0,0,1,0,0,0,0,0,1,1,3,0,0,4,4,0,0,0,0,0,fear,1,3,2011192,When I was watching a movie in which there was a pit full of á dangers and there was only a small safe place on which a man was á standing; he had to catch the lady who was thrown in or else ! á The pit was 20 feet deep.,1,,,,,,,,,
3129,201119,1,20,119,2,19,2,1,5,1,8,3,4,2,2,2,1,2,2,0,0,1,0,1,1,2,3,2,3,2,1,2,2,2,3,2,anger,2,2,2011193,My mother and my sister carried on picking at me all day long for á no reason at all and I ended up getting angry.,1,,,,,,,,,
3130,201119,1,20,119,2,19,2,1,5,1,8,4,1,4,3,1,1,0,1,1,0,1,0,0,3,1,3,3,3,2,3,3,1,1,0,2,sadness,4,3,2011194,When my boyfriend almost had a relationship with a close friend á of mine.,1,,,,,,,,,
3131,201119,1,20,119,2,19,2,1,5,1,8,5,3,3,1,0,0,0,2,0,0,0,0,1,1,1,0,0,0,2,0,3,0,1,3,0,disgust,3,1,2011195,When a classmate of ours knocked on our door at 2 o'clock in the á morning.  I was disgusted at his behaviour.,1,,,,,,,,,
3132,221006,1,22,6,1,20,2,2,0,4,9,2,1,3,2,4,2,1,2,1,0,0,0,0,2,3,3,3,1,1,1,0,2,2,0,2,fear,3,2,2210062,English papers are due on Friday. They are returned on Tuesday. á This Tuesday I was afraid to go to class and get my paper because á I knew it was bad.,1,,,,,,,,,
3133,221006,1,22,6,1,20,2,2,0,4,9,3,2,4,2,2,1,0,0,1,0,0,1,0,3,1,3,0,0,2,3,2,2,1,0,1,anger,4,2,2210063,"A friend of mine came to visit and stayed with my roommate and me. á My roommate and she became good friends. After she left, he á didn't talk too highly of her.",1,,,,,,,,,
3134,221006,1,22,6,1,20,2,2,0,4,9,4,1,3,2,0,2,1,1,1,0,0,0,0,2,3,3,3,0,1,2,0,1,0,1,2,sadness,3,2,2210064,After receiving the grade on the paper mentioned in FEAR.,1,,,,,,,,,
3135,221006,1,22,6,1,20,2,2,0,4,9,5,1,1,2,0,2,0,1,1,0,0,0,0,1,2,3,2,1,3,4,3,0,0,1,2,disgust,1,2,2210065,Seeing a person panhandling money on Telegraph.,1,,,,,,,,,
3136,221008,1,22,8,1,21,8,2,5,4,9,2,1,1,2,2,0,0,0,0,0,0,0,0,2,1,2,1,0,3,5,0,0,0,0,0,fear,1,2,2210082,Fear of doing well on a midterm.,1,,,,,,,,,
3137,221008,1,22,8,1,21,8,2,5,4,9,3,1,3,4,2,0,2,1,0,0,0,0,0,2,0,3,0,2,0,5,0,0,0,1,0,anger,3,4,2210083,I felt anger at my roommate due to his habit of leaving dirty á dishes in the sink and generally not cleaning after himself.,1,,,,,,,,,
3138,221008,1,22,8,1,21,8,2,5,4,9,4,2,3,2,0,1,0,0,0,0,0,0,0,2,2,2,0,0,0,4,0,0,0,0,1,sadness,3,2,2210084,When my grandmother after staying with us for awhile went back á home.,1,,,,,,,,,
3139,221008,1,22,8,1,21,8,2,5,4,9,5,2,3,3,1,0,2,0,1,0,0,0,0,1,1,3,3,0,0,4,1,0,0,0,0,disgust,3,3,2210085,"I felt disgust as a result of one of my midterms - I thought I á had prepared well for it, but the end result wasn't what I had á expected.",1,,,,,,,,,
3140,221009,1,22,9,2,21,2,1,5,1,2,2,3,2,3,3,2,1,2,1,0,1,0,2,1,1,3,0,0,1,2,0,3,0,1,3,fear,2,3,2210092,Housesitting and hearing the alarm go off. I knew someone had to á be breaking in. I called the police and was panicking while on á the phone. It was awful. It turns out that I stepped on the á hidden alarm without prior knowledge of its existance.,1,,,,,,,,,
3141,221009,1,22,9,2,21,2,1,5,1,2,3,2,2,3,1,0,0,2,1,0,0,0,0,3,1,3,3,2,2,5,2,2,1,1,0,anger,2,3,2210093,Going to Cowell Hospital and finding out tediously that I had a á stress fracture. The anger came when the senile doctors found out á 4 weeks later that I had 2 stress fractures in one foot and á should have had crutches. I was in distinct pain and barely could á walk to classes. They said it would be better in 2 weeks.,1,,,,,,,,,
3142,221009,1,22,9,2,21,2,1,5,1,2,4,2,4,4,0,2,1,1,1,0,1,0,1,2,1,3,1,3,2,1,1,1,1,3,3,sadness,4,4,2210094,Losing my job that I had for 4 summers. I took it personally and á cried for 6 hours off and on. I wanted to hide away and did for a á few days.,1,,,,,,,,,
3143,221009,1,22,9,2,21,2,1,5,1,2,5,2,2,3,0,1,0,1,0,0,0,0,0,3,1,3,0,0,2,1,3,0,2,0,1,disgust,2,3,2210095,"Seeing a friend \making love\"" to a high school girl. I á",accidentally was dragged into this room where the happenings had á,"occurred. I was disgusted at the reality.""",1,,,,,,,
3144,221010,1,22,10,2,18,3,1,6,6,0,2,4,1,3,2,0,2,1,0,0,0,0,0,2,2,3,1,2,0,4,1,1,3,2,0,fear,1,3,2210102,"After my shoulder operation, I woke up in the hospital room á alone. I was in pain and was still under heavy medications. I á could not find my parents.",1,,,,,,,,,
3145,221010,1,22,10,2,18,3,1,6,6,0,3,4,4,4,3,0,2,2,1,0,1,0,0,1,1,3,0,3,3,1,3,1,3,1,1,anger,4,4,2210103,"When I found out my cousin had been killed. I was angry at the á world, and her murderer who was her ex-boyfriend. It was the worst á and most hateful day of my life.",1,,,,,,,,,
3146,221010,1,22,10,2,18,3,1,6,6,0,4,2,4,4,0,2,0,1,1,0,1,0,0,2,3,3,2,1,0,5,1,1,3,0,3,sadness,4,4,2210104,"I spent a weekend in San Diego visiting my boyfriend Rob. We were á at the airport and my plane was just about so leave. After saying á goodbye, I boarded the plane. It was the hardest thing to do and á it was a sad trip home.",1,,,,,,,,,
3147,221010,1,22,10,2,18,3,1,6,6,0,5,1,3,4,2,1,2,0,1,0,0,0,0,2,2,3,3,1,1,4,2,1,2,1,1,disgust,3,4,2210105,"I was supposed to be studying for my math midterm a few days ago, á however, I fooled around with my roommate, and didn't start á studying until 12:00 am. I was disgusted with myself.",1,,,,,,,,,
3148,221011,1,22,11,1,18,8,0,6,6,2,2,3,4,4,4,1,2,1,1,0,0,0,3,3,2,3,2,1,0,5,2,2,3,2,1,fear,4,4,2210112,A man in a car was following me when I went running early one á morning in a fairly secluded area.,1,,,,,,,,,
3149,221011,1,22,11,1,18,8,0,6,6,2,3,1,1,4,0,0,2,2,1,1,0,0,0,2,1,3,3,0,3,1,0,0,1,0,0,anger,1,4,2210113,"I caught a \peeping tom\"" at my window when I was getting á","undressed.""",1,,,,,,,,
3150,221011,1,22,11,1,18,8,0,6,6,2,4,3,4,4,3,1,1,0,1,0,0,0,3,2,3,3,3,1,0,1,0,0,1,2,1,sadness,4,4,2210114,Saying goodbye at the airport to my boyfriend who has to go to á school back East. We are very close and have been together 4 á years.,1,,,,,,,,,
3151,221011,1,22,11,1,18,8,0,6,6,2,5,1,2,3,0,0,2,1,1,1,0,0,0,3,1,3,3,3,3,3,3,1,1,3,0,disgust,2,3,2210115,My parents claimed me on their income tax after I had been out of á the house for two years receiving no financial support from them. á As result I had to work more during school because they were á expected by the FAO to contribute to my education when they á refuse to do so.,1,,,,,,,,,
3152,221012,1,22,12,1,19,8,0,5,0,2,2,4,4,4,1,2,1,1,0,0,1,0,0,2,2,3,0,3,1,1,0,0,3,0,3,fear,4,4,2210122,"At age 10 my foster grandmother died, I had a fear of dying.",1,,,,,,,,,
3153,221012,1,22,12,1,19,8,0,5,0,2,3,2,3,2,3,0,0,3,0,0,0,0,2,2,2,3,3,2,1,4,1,1,2,0,0,anger,3,2,2210123,I am currently taking CS 50P. I had to finish a couple of á assignments but I was hindered because I could not get a passing á score on my program.,1,,,,,,,,,
3154,221012,1,22,12,1,19,8,0,5,0,2,4,1,4,3,4,0,0,2,1,0,0,0,2,3,1,3,3,3,0,1,0,1,1,2,0,sadness,4,3,2210124,The girl I was seeing didn't want to have a serious relationship. á ,1,,,,,,,,,
3155,221012,1,22,12,1,19,8,0,5,0,2,5,3,3,2,1,1,0,0,0,0,0,0,0,2,1,3,0,3,2,1,3,0,1,0,1,disgust,3,2,2210125,I found out that someone that I knew had someone else taking á tests for her.,1,,,,,,,,,
3156,221014,1,22,14,1,19,1,1,4,4,1,2,2,3,3,4,1,1,3,0,0,0,0,1,3,1,3,3,3,4,1,0,1,2,1,1,fear,3,3,2210142,I was driving and stopped at a stop light. I was planning to make á a right turn as soon as it was clear. It was clear on the left so á I started but a man was just in front of the car.,1,,,,,,,,,
3157,221014,1,22,14,1,19,1,1,4,4,1,3,4,4,4,3,0,2,5,0,0,1,1,2,1,1,3,0,3,3,1,3,0,0,3,1,anger,4,4,2210143,During a dance someone slashed my tires and dumped paint on my á car. I had four other friends with me that I drove and á furthermore it was raining.,1,,,,,,,,,
3158,221014,1,22,14,1,19,1,1,4,4,1,4,4,4,4,4,1,1,4,0,0,1,1,1,2,1,3,3,3,2,1,1,1,1,3,2,sadness,4,4,2210144,When I was trying for a girl who I really liked and cared for and á thought she felt the same way too. But she didn't like the idea á and just wanted to stay friends.,1,,,,,,,,,
3159,221014,1,22,14,1,19,1,1,4,4,1,5,2,3,3,2,1,1,4,0,0,1,1,1,2,1,3,3,3,1,1,3,1,0,3,2,disgust,3,3,2210145,"When I lose on my bets on anything - baseball, football, á basketball, track, craps, poker, or arcade - whether its 5 á dollars or 200 I feel that I should never have done it in the á first place.",1,,,,,,,,,
3160,221015,1,22,15,1,20,1,2,6,4,1,2,4,1,3,3,1,0,1,0,0,0,0,1,2,2,3,0,0,3,5,0,2,2,0,1,fear,1,3,2210152,I confronted a bigger person than I and almost got into a fight.,1,,,,,,,,,
3161,221015,1,22,15,1,20,1,2,6,4,1,3,3,2,4,3,0,2,0,0,0,0,1,1,2,1,3,0,0,3,4,2,3,0,0,0,anger,2,4,2210153,I was called racial slurs behind my back.,1,,,,,,,,,
3162,221015,1,22,15,1,20,1,2,6,4,1,4,4,4,3,3,0,0,0,1,0,0,0,0,2,2,3,0,0,1,4,1,2,2,0,0,sadness,4,3,2210154,My grandmother died during Christmas break several years ago.,1,,,,,,,,,
3163,221015,1,22,15,1,20,1,2,6,4,1,5,4,1,3,1,1,0,1,1,0,0,0,0,2,3,3,0,0,3,4,0,0,0,0,1,disgust,1,3,2210155,Saw a scene in a movie implying incest as humorous.,1,,,,,,,,,
3164,221016,1,22,16,2,20,8,0,4,1,6,2,1,3,2,1,1,0,0,1,0,0,0,0,2,2,2,3,3,2,2,1,2,1,2,1,fear,3,2,2210162,Alone in the house (late 8pm) I heard noises. Sounded like someone á was trying to get in our back door.,1,,,,,,,,,
3165,221016,1,22,16,2,20,8,0,4,1,6,3,4,4,4,0,0,0,1,0,0,1,0,0,1,1,3,0,3,4,1,0,2,0,0,1,anger,4,4,2210163,A friend doesn't let me study when I want to. She doesn't feel I á need to study and doesn't understand how important studying is to á me. I get very angry with her.,1,,,,,,,,,
3166,221016,1,22,16,2,20,8,0,4,1,6,4,2,2,3,3,0,1,0,0,0,0,0,0,2,1,3,0,1,4,3,1,1,2,0,0,sadness,2,3,2210164,Death of a pet rabbit. We had to give it away because my brother á became allergic to it. We gave it to a man who kept animals and á lots of other animals for children to watch. We went to visit our á rabbit. It was badly beaten by the other rabbits and eventually á died.,1,,,,,,,,,
3167,221016,1,22,16,2,20,8,0,4,1,6,5,1,2,2,0,0,0,3,0,0,0,1,0,2,1,3,3,3,3,1,2,2,2,0,0,disgust,2,2,2210165,When I stand at the bus stop for one hour waiting for the bus to á arrive.,1,,,,,,,,,
3168,221018,1,22,18,2,19,1,1,2,4,2,2,4,2,3,2,2,2,1,0,0,0,0,0,3,2,3,2,1,1,5,0,3,2,0,2,fear,2,3,2210182,Going to take my driving test.,1,,,,,,,,,
3169,221018,1,22,18,2,19,1,1,2,4,2,3,2,1,3,3,0,0,3,0,0,0,0,1,1,1,3,0,1,2,1,0,0,2,3,0,anger,1,3,2210183,I came home one day and discovered that my sister had borrowed my á car and had gotten into an accident with it. My entire front á bumper was destroyed.,1,,,,,,,,,
3170,221018,1,22,18,2,19,1,1,2,4,2,4,3,4,4,1,1,1,2,0,0,1,0,0,2,1,3,3,2,4,1,0,0,2,2,2,sadness,4,4,2210184,When I heard the news that my grandfather had died.,1,,,,,,,,,
3171,221018,1,22,18,2,19,1,1,2,4,2,5,2,1,2,0,1,0,1,0,0,0,0,0,1,3,3,0,1,2,2,1,2,2,1,1,disgust,1,2,2210185,When a friend of mine keeps telling me morbid things that á happened to his dog.,1,,,,,,,,,
3172,221022,1,22,22,1,19,8,2,5,1,6,2,1,2,2,2,1,1,0,0,0,0,0,0,3,2,3,1,0,1,1,0,1,2,0,1,fear,2,2,2210222,A friend and I were going to have a study session together in á which we quiz ourselves in biology material. Because I believed I á didn't study enough. I feared I would fail.,1,,,,,,,,,
3173,221022,1,22,22,1,19,8,2,5,1,6,3,1,1,1,3,0,0,3,0,0,0,0,1,1,2,3,0,3,2,3,1,0,1,3,0,anger,1,1,2210223,I live with my sister now and sometimes she angers me especially á when she thinks I don't keep the apt. clean enough.,1,,,,,,,,,
3174,221022,1,22,22,1,19,8,2,5,1,6,4,3,2,2,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,sadness,2,2,2210224,When I found out that I could not go to the concert (after buying á the tickets) because of a biology test which occurred the morning á after.,1,,,,,,,,,
3175,221022,1,22,22,1,19,8,2,5,1,6,5,1,3,3,1,0,1,1,1,0,0,0,0,1,2,3,3,2,3,2,1,1,2,0,0,disgust,3,3,2210225,"Right now I volunteer at a hospital. Yesterday, Halloween, I á dressed up as a doctor and went to work. The volunteer á coordinator told me after my shift that it was dangerous to have á done what I did.",1,,,,,,,,,
3176,221023,1,22,23,1,19,2,1,7,6,9,2,4,4,2,0,0,0,0,0,0,0,0,0,3,1,0,3,0,2,1,1,1,1,0,0,fear,4,2,2210232,"During one year my mother almost had a nervous breakdown and my á father had a serious operation. I was afraid that our family (4 á kids, I'm the oldest) wouldn't hold together. Everything turned á out fine.",1,,,,,,,,,
3177,221023,1,22,23,1,19,2,1,7,6,9,3,3,4,4,3,1,2,1,1,0,0,1,2,2,2,3,3,2,2,2,3,1,1,3,1,anger,4,4,2210233,Last semester when I dated a girl whom I've known for almost a á year. However one night she said she wanted us to be \just á,"friends\"". I confided this to a friend Jim I was really suffering. á",A month or two later he broke up with his old girlfriend and they á,started going out regularly. I have no girlfriend nor have I had á,a romantic relationship of any significance. I feel some anger á,"but we are friends again.""",1,,,,
3178,221023,1,22,23,1,19,2,1,7,6,9,4,4,4,2,0,1,0,1,1,0,0,0,0,3,2,3,0,3,4,3,3,0,0,0,1,sadness,4,2,2210234,When I was a Sr. in HS. one of the class counselors died of á hepatitis. She was very sensitive. She knew my shyness and drew á me out to improve myself image. I missed her funeral - so I could á not publically grieve. My parents didn't understand.,1,,,,,,,,,
3179,221023,1,22,23,1,19,2,1,7,6,9,5,1,2,1,1,0,0,2,1,0,0,0,0,1,1,3,3,3,3,1,1,1,0,2,0,disgust,2,1,2210235,I applied for a job of GALSO counselor and I made the strongest á possible application but was denied an interview. I felt á disgusted at the system which by promoting the cause of á minorities makes employing whites lowest priority.,1,,,,,,,,,
3180,221024,1,22,24,2,19,2,1,6,1,1,2,1,3,2,2,1,1,0,0,0,0,0,0,3,2,3,3,2,1,1,1,1,0,0,1,fear,3,2,2210242,Getting back my Psych 140 midterm.,1,,,,,,,,,
3181,221024,1,22,24,2,19,2,1,6,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,2,2,3,3,2,2,3,3,2,2,1,0,anger,1,1,2210243,My roommate leaving my drawers in a mess after plowing thourgh á them looking for something.,1,,,,,,,,,
3182,221024,1,22,24,2,19,2,1,6,1,1,4,1,4,3,0,0,0,1,0,0,0,0,0,1,1,3,3,2,2,5,3,2,1,3,0,sadness,4,3,2210244,My friend who was in the Bago was kicked out of the sorority.,1,,,,,,,,,
3183,221024,1,22,24,2,19,2,1,6,1,1,5,1,4,4,2,1,1,3,0,0,0,0,0,1,1,3,3,3,3,5,3,0,1,3,1,disgust,4,4,2210245,A friend of mine had sex with someone of a different race on a á Winnebago trip down to USC in front of everyone (all my friends á embarrassed my sorority house name).,1,,,,,,,,,
3184,221025,1,22,25,1,20,1,2,6,0,6,2,4,3,3,4,0,1,0,0,0,0,0,0,2,2,3,1,2,2,1,1,3,3,0,0,fear,3,3,2210252,A certain night during initiation. ,1,,,,,,,,,
3185,221025,1,22,25,1,20,1,2,6,0,6,3,1,1,2,0,0,0,1,0,0,0,1,0,1,1,3,0,3,2,5,2,2,1,2,0,anger,1,2,2210253,When someone threw a firecracker into my room at 7:00 am in the á morning.,1,,,,,,,,,
3186,221025,1,22,25,1,20,1,2,6,0,6,4,1,3,2,0,1,1,1,1,0,0,0,0,1,1,3,0,0,0,2,0,0,0,1,1,sadness,3,2,2210254,A close friend of the family died.,1,,,,,,,,,
3187,221025,1,22,25,1,20,1,2,6,0,6,5,1,2,2,1,0,0,1,1,0,0,1,0,1,2,3,0,2,0,5,3,3,2,3,0,disgust,2,2,2210255,When other people refuse to do their house jobs and give the á work to someone else.,1,,,,,,,,,
3188,221026,1,22,26,1,18,8,0,7,6,7,2,1,1,2,2,0,0,0,0,0,0,0,0,1,1,3,3,1,1,5,0,2,0,0,0,fear,1,2,2210262,I could not do the questions on my math midterm.,1,,,,,,,,,
3189,221026,1,22,26,1,18,8,0,7,6,7,3,2,2,3,1,0,0,0,0,0,0,1,0,1,1,3,3,1,1,5,2,2,2,2,0,anger,2,3,2210263,I was supposed to meet my girlfriend at a pre-arranged place but á it took me an hour to find her.,1,,,,,,,,,
3190,221026,1,22,26,1,18,8,0,7,6,7,4,3,4,4,1,0,1,1,1,0,1,0,0,1,1,3,2,1,4,1,0,2,0,0,1,sadness,4,4,2210264,"My grandmother died over the summer. I knew her very well, she á baked great biscuits. She was in the hospital but expected to á improve and go home soon. She died in her sleep.",1,,,,,,,,,
3191,221026,1,22,26,1,18,8,0,7,6,7,5,3,1,1,0,0,0,1,0,0,0,0,0,1,1,3,2,0,1,4,1,2,0,1,0,disgust,1,1,2210265,I saw part of a Prince video with him crawling out of a bath tub.,1,,,,,,,,,
3192,221028,1,22,28,1,20,1,1,1,8,6,2,3,4,2,3,0,0,1,0,0,0,0,0,3,3,3,2,1,2,5,2,2,2,1,0,fear,4,2,2210282,When I was going to bring back my girlfriend to LA to meet my á parents.,1,,,,,,,,,
3193,221028,1,22,28,1,20,1,1,1,8,6,3,3,3,4,3,0,2,2,1,0,0,1,1,2,1,3,3,3,1,5,3,2,1,3,0,anger,3,4,2210283,When I found out that my good friend and roommate did not pay the á phone bill and electric bill like he promised and let me down.,1,,,,,,,,,
3194,221028,1,22,28,1,20,1,1,1,8,6,4,3,4,4,2,0,1,2,1,0,0,0,0,3,1,3,3,2,2,5,1,2,3,1,0,sadness,4,4,2210284,"When I found out that my girlfriend would not be coming back to á UCB for one semester, but would be living in San Jose.",1,,,,,,,,,
3195,221028,1,22,28,1,20,1,1,1,8,6,5,3,2,3,1,2,0,0,1,0,0,1,0,3,1,3,3,2,0,1,0,1,1,0,2,disgust,2,3,2210285,Finding out my grades at the end of my Sophomore year.,1,,,,,,,,,
3196,221029,1,22,29,2,19,8,0,4,1,0,2,2,3,2,0,0,0,2,0,1,0,0,0,3,2,3,1,1,1,5,1,1,2,0,0,fear,3,2,2210292,First day back on the job.,1,,,,,,,,,
3197,221029,1,22,29,2,19,8,0,4,1,0,3,1,4,3,3,0,2,0,0,0,0,0,0,3,2,3,3,2,2,1,3,1,1,1,0,anger,4,3,2210293,When the person I'm having the affair with won't talk to me in á public.,1,,,,,,,,,
3198,221029,1,22,29,2,19,8,0,4,1,0,4,2,4,3,2,1,1,1,0,0,1,0,0,2,1,3,3,2,0,3,3,3,3,0,2,sadness,4,3,2210294,My roommate's sister committed suicide.,1,,,,,,,,,
3199,221029,1,22,29,2,19,8,0,4,1,0,5,3,4,3,0,0,0,0,0,0,0,0,0,2,2,3,1,1,1,5,1,1,2,1,0,disgust,4,3,2210295,When I was getting so fat.,1,,,,,,,,,
3200,221030,1,22,30,1,19,8,2,7,1,6,2,3,1,3,1,0,0,0,0,0,0,0,0,2,1,3,0,0,3,5,3,0,0,0,0,fear,1,3,2210302,When there was a bomb threat in Tolman Hall. This was the first á time that I felt my life could be in danger.,1,,,,,,,,,
3201,221030,1,22,30,1,19,8,2,7,1,6,3,3,4,3,1,1,2,0,0,0,0,1,0,3,1,3,3,3,4,1,3,1,1,0,1,anger,4,3,2210303,When people would tell me that my ex-girlfriend was playing á around on me.,1,,,,,,,,,
3202,221030,1,22,30,1,19,8,2,7,1,6,4,3,4,3,1,1,1,1,0,0,1,0,0,2,2,3,0,0,0,4,0,2,3,0,2,sadness,4,3,2210304,When my grandmother passed away.,1,,,,,,,,,
3203,221030,1,22,30,1,19,8,2,7,1,6,5,2,2,2,0,0,1,1,0,0,0,0,0,3,1,3,3,2,0,5,0,1,2,0,0,disgust,2,2,2210305,When I study my butt off for a midterm and still get an average á grade.,1,,,,,,,,,
3204,221031,1,22,31,2,19,7,1,6,4,9,2,2,3,3,3,0,0,1,0,0,0,0,0,1,1,3,2,1,2,1,1,2,2,3,0,fear,3,3,2210312,My mom called early in the morning (On a Monday) and I had just á seen her that weekend. I couldn't understand what could be so á important as to make her call at such a strange hour. I missed á the call and had to call her back that afternoon.,1,,,,,,,,,
3205,221031,1,22,31,2,19,7,1,6,4,9,3,3,4,4,0,0,0,3,1,0,1,0,0,3,1,3,3,1,0,5,2,1,2,0,1,anger,4,4,2210313,"My peers didn't want me to meet someone during rush for fear that á I would give her a bad outlook on our Sororoty house. I shouldn't á have seen this, but they blew and I did.",1,,,,,,,,,
3206,221031,1,22,31,2,19,7,1,6,4,9,4,2,3,4,4,0,0,1,0,0,0,0,0,1,1,3,1,1,0,2,0,3,2,1,0,sadness,3,4,2210314,I was told that a friend of a friend committed suicide.,1,,,,,,,,,
3207,221031,1,22,31,2,19,7,1,6,4,9,5,2,4,3,3,0,0,1,0,0,0,0,0,3,3,3,3,1,1,3,2,1,2,0,0,disgust,4,3,2210315,Doing poorly on a midterm.,1,,,,,,,,,
3208,221032,1,22,32,1,20,8,0,6,6,9,2,1,3,2,2,1,1,0,1,0,0,0,0,2,0,2,0,0,1,3,1,1,0,2,1,fear,3,2,2210322,Upon reading a story on a serial killer by the name of Henry Lee á Lucas who has been given the distinction of killing more people á that any other man. I began to wonder if I should take more care á for my safety.,1,,,,,,,,,
3209,221032,1,22,32,1,20,8,0,6,6,9,3,4,4,3,2,0,2,2,1,0,0,0,2,1,1,3,3,3,4,1,2,1,1,3,0,anger,4,3,2210323,I had worked long and hard on a project when a friend á inadvertantly destroyed it. I could not forgive him for a long á time. And at times still get angry at him.,1,,,,,,,,,
3210,221032,1,22,32,1,20,8,0,6,6,9,4,4,4,4,2,2,1,2,1,0,1,0,0,2,3,3,3,1,4,1,0,2,0,0,3,sadness,4,4,2210324,When a pet died. The pet was the closest friend I had for 15 á years.,1,,,,,,,,,
